Ensembl ID	Gene ID	Symbol	Family	Type	Alias
ENSG00000104147	11339.0	OIP5		ChroRemod	5730547N13Rik;CT86;LINT-25;MIS18beta;hMIS18beta
ENSG00000104472	54108.0	CHRAC1		ChroRemod	CHARC1;CHARC15;CHRAC15;YCL1
ENSG00000105663	9757.0	MLL4		ChroRemod	HRX2;KIAA0304;MLL2;TRX2;WBP7
ENSG00000106462	2146.0	EZH2		ChroRemod	ENX-1;ENX1;EZH1;KMT6;KMT6A;MGC9169
ENSG00000108468	10951.0	CBX1		ChroRemod	CBX;HP1-BETA;HP1Hs-beta;HP1Hsbeta;M31;MOD1;p25beta
ENSG00000108773	2648.0	KAT2A		ChroRemod	GCN5;GCN5L2;MGC102791;PCAF-b;hGCN5
ENSG00000108799	2145.0	EZH1		ChroRemod	KIAA0388;KMT6B
ENSG00000108840	10014.0	HDAC5		ChroRemod	FLJ90614;HD5;NY-CO-9
ENSG00000109111	6830.0	SUPT6H		ChroRemod	KIAA0162;MGC87943;SPT6;SPT6H;emb-5
ENSG00000110066	51111.0	SUV420H1		ChroRemod	CGI85;KMT5B;MGC118906;MGC118909;MGC21161;MGC703
ENSG00000111642	1108.0	CHD4		ChroRemod	DKFZp686E06161;Mi-2b;Mi2-BETA
ENSG00000111752	1911.0	PHC1		ChroRemod	EDR1;HPH1;RAE28
ENSG00000112477		 		ChroRemod	 
ENSG00000112526		 		ChroRemod	 
ENSG00000114166	8850.0	KAT2B		ChroRemod	CAF;P;P/CAF;PCAF
ENSG00000115163	1058.0	CENPA		ChroRemod	CENP-A
ENSG00000115548	55818.0	KDM3A		ChroRemod	DKFZp686A24246;DKFZp686P07111;JHDM2A;JHMD2A;JMJD1;JMJD1A;KIAA0742;TSGA
ENSG00000115561	51652.0	VPS24		ChroRemod	CHMP3;FLJ38114;NEDF
ENSG00000115593	150572.0	SMYD1		ChroRemod	BOP;KMT3D;ZMYND18;ZMYND22
ENSG00000116254	26038.0	CHD5		ChroRemod	DKFZp434N231;KIAA0444
ENSG00000116478	3065.0	HDAC1		ChroRemod	DKFZp686H12203;GON-10;HD1;RPD3;RPD3L1
ENSG00000116539	55870.0	ASH1L		ChroRemod	ASH1;ASH1L1;FLJ10504;KIAA1420;KMT2H
ENSG00000118058	4297.0	MLL		ChroRemod	ALL-1;CXXC7;FLJ11783;HRX;HTRX1;KMT2A;MLL/GAS7;MLL1A;TET1-MLL;TRX1
ENSG00000118245	7141.0	TNP1		ChroRemod	TP1
ENSG00000119969	3070.0	HELLS		ChroRemod	FLJ10339;LSH;PASG;SMARCA6
ENSG00000120733	51780.0	KDM3B		ChroRemod	5qNCA;C5orf7;JMJD1B;KIAA1082;NET22
ENSG00000122565	11335.0	CBX3		ChroRemod	HECH;HP1-GAMMA;HP1Hs-gamma
ENSG00000123219	64105.0	CENPK		ChroRemod	AF5alpha;CENP-K;P33;Solt
ENSG00000123485	55355.0	HJURP		ChroRemod	DKFZp762E1312;FAKTS;URLC9;hFLEG1
ENSG00000123562	9643.0	MORF4L2		ChroRemod	KIAA0026;MORFL2;MRGX
ENSG00000124177	84181.0	CHD6		ChroRemod	CHD5;KIAA1335;RIGB
ENSG00000126856	11105.0	PRDM7		ChroRemod	MGC129525;PFM4;ZNF910
ENSG00000127337	8089.0	YEATS4		ChroRemod	4930573H17Rik;B230215M10Rik;GAS41;NUBI-1;YAF9
ENSG00000127616	6597.0	SMARCA4		ChroRemod	BAF190;BRG1;FLJ39786;RTPS2;SNF2;SNF2-BETA;SNF2L4;SNF2LB;SWI2;hSNF2b
ENSG00000127663	23030.0	KDM4B		ChroRemod	FLJ44906;JMJD2B;KIAA0876
ENSG00000128908	54617.0	INO80		ChroRemod	INO80A;INOC1;hINO80
ENSG00000129534	55320.0	C14orf106		ChroRemod	FLJ11186;HSA242977;KIAA1903;KNL2;MIS18BP1
ENSG00000129691	9070.0	ASH2L		ChroRemod	ASH2;ASH2L1;ASH2L2;Bre2
ENSG00000131778	9557.0	CHD1L		ChroRemod	ALC1;CHDL;FLJ22530
ENSG00000132780	4678.0	NASP		ChroRemod	DKFZp547F162;FLB7527;FLJ31599;FLJ35510;MGC19722;MGC20372;MGC2297;PRO1999
ENSG00000133895	4221.0	MEN1		ChroRemod	MEAI;MENIN;SCG2
ENSG00000136518	86.0	ACTL6A		ChroRemod	ACTL6;ARPN-BETA;Arp4;BAF53A;INO80K;MGC5382
ENSG00000137812	57082.0	CASC5		ChroRemod	AF15Q14;CT29;D40;KIAA1570;KNL1;hKNL-1;hSpc105
ENSG00000137948	676.0	BRDT		ChroRemod	BRD6;CT9
ENSG00000138092	79172.0	CENPO		ChroRemod	CENP-O;ICEN-36;MCM21R;MGC11266
ENSG00000138375	50485.0	SMARCAL1		ChroRemod	HARP;HHARP
ENSG00000139351	50511.0	SYCP3		ChroRemod	COR1;MGC71888;SCP3
ENSG00000139687	5925.0	RB1		ChroRemod	OSRC;RB;p105-Rb;pRb;pp110
ENSG00000139718	23067.0	SETD1B		ChroRemod	FLJ20803;KIAA1076;KMT2G;Set1B
ENSG00000140320	22893.0	BAHD1		ChroRemod	KIAA0945
ENSG00000141570	57332.0	CBX8		ChroRemod	PC3;RC1
ENSG00000141582	8535.0	CBX4		ChroRemod	NBP16;PC2;hPC2
ENSG00000141584		 		ChroRemod	 
ENSG00000141867	23476.0	BRD4		ChroRemod	CAP;HUNK1;HUNKI;MCAP
ENSG00000142856	23421.0	ITGB3BP		ChroRemod	CENP-R;CENPR;HSU37139;NRIF3;TAP20
ENSG00000143033	22823.0	MTF2		ChroRemod	M96;PCL2;RP5-976O13.1;dJ976O13.2
ENSG00000147099	55869.0	HDAC8		ChroRemod	HD8;HDACL1;RPD3
ENSG00000151725	79682.0	MLF1IP		ChroRemod	CENP50;CENPU;CENPU50;FLJ23468;KLIP1;PBIP1
ENSG00000152455	79723.0	SUV39H2		ChroRemod	FLJ23414;KMT1B
ENSG00000153044	64946.0	CENPH		ChroRemod	-
ENSG00000153147	8467.0	SMARCA5		ChroRemod	ISWI;SNF2H;WCRF135;hISWI;hSNF2H
ENSG00000153922	1105.0	CHD1		ChroRemod	DKFZp686E2337
ENSG00000156650	23522.0	MYST4		ChroRemod	DKFZp313G1618;FLJ90335;KAT6B;KIAA0383;MORF;MOZ2;qkf;querkopf
ENSG00000156802	29028.0	ATAD2		ChroRemod	ANCCA;DKFZp667N1320;MGC131938;MGC142216;MGC29843;MGC5254;PRO2000
ENSG00000158806	10361.0	NPM2		ChroRemod	MGC78655
ENSG00000159055	54069.0	C21orf45		ChroRemod	B28;C21orf46;FASP1;MIS18A;MIS18alpha;hMis18alpha
ENSG00000162227	10629.0	TAF6L		ChroRemod	FLJ11136;MGC4288;PAF65A
ENSG00000162521	5928.0	RBBP4		ChroRemod	NURF55;RBAP48
ENSG00000163159	6944.0	VPS72		ChroRemod	CFL1;Swc2;TCFL1;YL-1;YL1
ENSG00000165819	56339.0	METTL3		ChroRemod	IME4;M6A;MGC4336;MT-A70;Spo8
ENSG00000166164	29117.0	BRD7		ChroRemod	BP75;CELTIX1;NAG4
ENSG00000166451	55839.0	CENPN		ChroRemod	BM039;C16orf60;CENP-N;FLJ13607;FLJ22660
ENSG00000166582	201161.0	CENPV		ChroRemod	3110013H01Rik;CENP-V;PRR6;p30
ENSG00000168283	648.0	BMI1		ChroRemod	FLVI2/BMI1;MGC12685;PCGF4;RNF51
ENSG00000169925	8019.0	BRD3		ChroRemod	FLJ23227;FLJ41328;KIAA0043;ORFX;RING3L
ENSG00000170004	1107.0	CHD3		ChroRemod	Mi-2a;Mi2-ALPHA;ZFH
ENSG00000171634	2186.0	BPTF		ChroRemod	FAC1;FALZ;NURF301
ENSG00000171988	221037.0	JMJD1C		ChroRemod	DKFZp761F0118;FLJ14374;KIAA1380;RP11-10C13.2;TRIP8
ENSG00000173575	1106.0	CHD2		ChroRemod	DKFZp547I1315;DKFZp686E01200;DKFZp781D1727;FLJ38614
ENSG00000175792	8607.0	RUVBL1		ChroRemod	ECP54;INO80H;NMP238;PONTIN;Pontin52;RVB1;TIH1;TIP49;TIP49A
ENSG00000176171	664.0	BNIP3		ChroRemod	NIP3
ENSG00000181163	4869.0	NPM1		ChroRemod	B23;MGC104254;NPM
ENSG00000185787	10933.0	MORF4L1		ChroRemod	Eaf3;HsT17725;MEAF3;MGC10631;MORFRG15;MRG15;S863-6
ENSG00000185917	54093.0	SETD4		ChroRemod	C21orf18;C21orf27
ENSG00000186280	55693.0	KDM4D		ChroRemod	FLJ10251;JMJD2D;MGC141909
ENSG00000188312	401541.0	CENPP		ChroRemod	CENP-P;FLJ33928
ENSG00000188662		 		ChroRemod	 
ENSG00000196235	6829.0	SUPT5H		ChroRemod	FLJ34157;SPT5;SPT5H;Tat-CT1
ENSG00000196591	3066.0	HDAC2		ChroRemod	HD2;RPD3;YAF1
ENSG00000196819		 		ChroRemod	 
ENSG00000198558	8368.0	HIST1H4L		ChroRemod	H4.k;H4/k;H4FK;HIST1H4A;HIST1H4B;HIST1H4C;HIST1H4D;HIST1H4E;HIST1H4F;HIST1H4H;HI
ENSG00000198604	11177.0	BAZ1A		ChroRemod	ACF1;DKFZp586E0518;FLJ14383;WALp1;WCRF180;hACF1
ENSG00000198767		 		ChroRemod	 
ENSG00000198830	3151.0	HMGN2		ChroRemod	HMG17;MGC5629;MGC88718
ENSG00000213246	6827.0	SUPT4H1		ChroRemod	SPT4;SPT4H;SUPT4H
ENSG00000072364	27125.0	AFF4		ChroRemod	AF-4
ENSG00000144218	3899.0	AFF3		ChroRemod	AF-4
ENSG00000155966	2334.0	AFF2		ChroRemod	AF-4
ENSG00000172493	4299.0	AFF1		ChroRemod	AF-4
ENSG00000169083	367.0	AR		ChroRemod	Androgen receptor
ENSG00000008196	7021.0	TFAP2B		ChroRemod	AP-2
ENSG00000008197	83741.0	TFAP2D		ChroRemod	AP-2
ENSG00000087510	7022.0	TFAP2C		ChroRemod	AP-2
ENSG00000116819	339488.0	TFAP2E		ChroRemod	AP-2
ENSG00000137203	7020.0	TFAP2A		ChroRemod	AP-2
ENSG00000008083	3720.0	JARID2		ChroRemod	ARID
ENSG00000012817	8284.0	KDM5D		ChroRemod	ARID
ENSG00000032219	5926.0	ARID4A		ChroRemod	ARID
ENSG00000054267	51742.0	ARID4B		ChroRemod	ARID
ENSG00000073614	5927.0	KDM5A		ChroRemod	ARID
ENSG00000116017	1820.0	ARID3A		ChroRemod	ARID
ENSG00000117139	10765.0	KDM5B		ChroRemod	ARID
ENSG00000126012	8242.0	KDM5C		ChroRemod	ARID
ENSG00000150347	84159.0	ARID5B		ChroRemod	ARID
ENSG00000179361	10620.0	ARID3B		ChroRemod	ARID
ENSG00000189079	196528.0	ARID2		ChroRemod	ARID
ENSG00000196843	10865.0	ARID5A		ChroRemod	ARID
ENSG00000205143	138715.0	ARID3C		ChroRemod	ARID
ENSG00000117713	8289.0	ARID1A		ChroRemod	ARID
ENSG00000049618	57492.0	ARID1B		ChroRemod	ARID
ENSG00000100644	3091.0	HIF1A		ChroRemod	bHLH
ENSG00000130751	4861.0	NPAS1		ChroRemod	bHLH
ENSG00000151322	64067.0	NPAS3		ChroRemod	bHLH
ENSG00000174576	266743.0	NPAS4		ChroRemod	bHLH
ENSG00000009950	51085.0	MLXIPL		ChroRemod	bHLH
ENSG00000029153	56938.0	ARNTL2		ChroRemod	bHLH
ENSG00000059728	4084.0	MXD1		ChroRemod	bHLH
ENSG00000063438	57491.0	AHRR		ChroRemod	bHLH
ENSG00000068323	7030.0	TFE3		ChroRemod	bHLH
ENSG00000069812	54626.0	HES2		ChroRemod	bHLH
ENSG00000070444	4335.0	MNT		ChroRemod	bHLH
ENSG00000071564	6929.0	TCF3		ChroRemod	bHLH
ENSG00000072310	6720.0	SREBF1		ChroRemod	bHLH
ENSG00000090447	7023.0	TFAP4		ChroRemod	bHLH
ENSG00000101190	10732.0	TCFL5		ChroRemod	bHLH
ENSG00000104903	4066.0	LYL1		ChroRemod	bHLH
ENSG00000105698	7392.0	USF2		ChroRemod	bHLH
ENSG00000105967	22797.0	TFEC		ChroRemod	bHLH
ENSG00000106546	196.0	AHR		ChroRemod	bHLH
ENSG00000108788	6945.0	MLX		ChroRemod	bHLH
ENSG00000111046	4618.0	MYF6		ChroRemod	bHLH
ENSG00000111049	4617.0	MYF5		ChroRemod	bHLH
ENSG00000112246	6492.0	SIM1		ChroRemod	bHLH
ENSG00000112561	7942.0	TFEB		ChroRemod	bHLH
ENSG00000113196	9421.0	HAND1		ChroRemod	bHLH
ENSG00000114315	3280.0	HES1		ChroRemod	bHLH
ENSG00000115738	3398.0	ID2		ChroRemod	bHLH
ENSG00000116990	4610.0	MYCL1		ChroRemod	bHLH
ENSG00000117318	3399.0	ID3		ChroRemod	bHLH
ENSG00000118526	6943.0	TCF21		ChroRemod	bHLH
ENSG00000119950	4601.0	MXI1		ChroRemod	bHLH
ENSG00000120669	54937.0	SOHLH2		ChroRemod	bHLH
ENSG00000122180	4656.0	MYOG		ChroRemod	bHLH
ENSG00000122691	7291.0	TWIST1		ChroRemod	bHLH
ENSG00000122859	50674.0	NEUROG3		ChroRemod	bHLH
ENSG00000123095	79365.0	BHLHE41		ChroRemod	bHLH
ENSG00000123307	58158.0	NEUROD4		ChroRemod	bHLH
ENSG00000123933	10608.0	MXD4		ChroRemod	bHLH
ENSG00000125533	128408.0	BHLHE23		ChroRemod	bHLH
ENSG00000125878	6939.0	TCF15		ChroRemod	bHLH
ENSG00000125952	4149.0	MAX		ChroRemod	bHLH
ENSG00000125968	3397.0	ID1		ChroRemod	bHLH
ENSG00000129152	4654.0	MYOD1		ChroRemod	bHLH
ENSG00000133794	406.0	ARNTL		ChroRemod	bHLH
ENSG00000134107	8553.0	BHLHE40		ChroRemod	bHLH
ENSG00000134323	4613.0	MYCN		ChroRemod	bHLH
ENSG00000134852	9575.0	CLOCK		ChroRemod	bHLH
ENSG00000135547	23493.0	HEY2		ChroRemod	bHLH
ENSG00000136997	4609.0	MYC		ChroRemod	bHLH
ENSG00000139352	429.0	ASCL1		ChroRemod	bHLH
ENSG00000140262	6938.0	TCF12		ChroRemod	bHLH
ENSG00000143437	405.0	ARNT		ChroRemod	bHLH
ENSG00000144485	55502.0	HES6		ChroRemod	bHLH
ENSG00000146618	222894.0	FERD3L		ChroRemod	bHLH
ENSG00000151379	343930.0	MSGN1		ChroRemod	bHLH
ENSG00000158773	7391.0	USF1		ChroRemod	bHLH
ENSG00000162367	6886.0	TAL1		ChroRemod	bHLH
ENSG00000162992	4760.0	NEUROD1		ChroRemod	bHLH
ENSG00000163792	150921.0	TCF23		ChroRemod	bHLH
ENSG00000163909	26508.0	HEYL		ChroRemod	bHLH
ENSG00000164107	9464.0	HAND2		ChroRemod	bHLH
ENSG00000164600	63974.0	NEUROD6		ChroRemod	bHLH
ENSG00000164683	23462.0	HEY1		ChroRemod	bHLH
ENSG00000165643	402381.0	SOHLH1		ChroRemod	bHLH
ENSG00000166823	55897.0	MESP1		ChroRemod	bHLH
ENSG00000168267	256297.0	PTF1A		ChroRemod	bHLH
ENSG00000168874	84913.0	ATOH8		ChroRemod	bHLH
ENSG00000170485	4862.0	NPAS2		ChroRemod	bHLH
ENSG00000171532	4761.0	NEUROD2		ChroRemod	bHLH
ENSG00000171786	4807.0	NHLH1		ChroRemod	bHLH
ENSG00000172201	3400.0	ID4		ChroRemod	bHLH
ENSG00000172238	474.0	ATOH1		ChroRemod	bHLH
ENSG00000172379	9915.0	ARNT2		ChroRemod	bHLH
ENSG00000173673	390992.0	HES3		ChroRemod	bHLH
ENSG00000175727	22877.0	MLXIP		ChroRemod	bHLH
ENSG00000176009	56676.0	ASCL3		ChroRemod	bHLH
ENSG00000176542	205717.0	KIAA2018		ChroRemod	bHLH
ENSG00000177468	167826.0	OLIG3		ChroRemod	bHLH
ENSG00000177551	4808.0	NHLH2		ChroRemod	bHLH
ENSG00000178403	63973.0	NEUROG2		ChroRemod	bHLH
ENSG00000178860	9242.0	MSC		ChroRemod	bHLH
ENSG00000179111	84667.0	HES7		ChroRemod	bHLH
ENSG00000179774	220202.0	ATOH7		ChroRemod	bHLH
ENSG00000180535	168620.0	BHLHA15		ChroRemod	bHLH
ENSG00000180828	27319.0	BHLHE22		ChroRemod	bHLH
ENSG00000181965	4762.0	NEUROG1		ChroRemod	bHLH
ENSG00000183733	344018.0	FIGLA		ChroRemod	bHLH
ENSG00000183734	430.0	ASCL2		ChroRemod	bHLH
ENSG00000184221	116448.0	OLIG1		ChroRemod	bHLH
ENSG00000186051	6887.0	TAL2		ChroRemod	bHLH
ENSG00000187098	4286.0	MITF		ChroRemod	bHLH
ENSG00000187786	642658.0	SCXB		ChroRemod	bHLH
ENSG00000187821	391723.0	HELT		ChroRemod	bHLH
ENSG00000187855	121549.0	ASCL4		ChroRemod	bHLH
ENSG00000188095	145873.0	MESP2		ChroRemod	bHLH
ENSG00000188290	57801.0	HES4		ChroRemod	bHLH
ENSG00000188686	100129885.0	SCXA		ChroRemod	bHLH
ENSG00000196628	6925.0	TCF4		ChroRemod	bHLH
ENSG00000197921	388585.0	HES5		ChroRemod	bHLH
ENSG00000198911	6721.0	SREBF2		ChroRemod	bHLH
ENSG00000205899	727857.0	BHLHA9		ChroRemod	bHLH
ENSG00000205927	10215.0	OLIG2		ChroRemod	bHLH
ENSG00000213347	83463.0	MXD3		ChroRemod	bHLH
ENSG00000233608	117581.0	TWIST2		ChroRemod	bHLH
ENSG00000237452	388553.0	LOC388553		ChroRemod	bHLH
ENSG00000250709	100526761.0	C13orf38-SOHLH2		ChroRemod	bHLH
ENSG00000092067	1053.0	CEBPE		ChroRemod	C/EBP
ENSG00000100219	7494.0	XBP1		ChroRemod	C/EBP
ENSG00000123685	55509.0	BATF3		ChroRemod	C/EBP
ENSG00000146592	9586.0	CREB5		ChroRemod	C/EBP
ENSG00000153879	1054.0	CEBPG		ChroRemod	C/EBP
ENSG00000162772	467.0	ATF3		ChroRemod	C/EBP
ENSG00000170653	11016.0	ATF7		ChroRemod	C/EBP
ENSG00000172216	1051.0	CEBPB		ChroRemod	C/EBP
ENSG00000221869	1052.0	CEBPD		ChroRemod	C/EBP
ENSG00000245848	1050.0	CEBPA		ChroRemod	C/EBP
ENSG00000067955	865.0	CBFB		ChroRemod	CBF
ENSG00000108509	23125.0	CAMTA2		ChroRemod	CG-1
ENSG00000171735	23261.0	CAMTA1		ChroRemod	CG-1
ENSG00000088881	57593.0	EBF4		ChroRemod	COE
ENSG00000108001	253738.0	EBF3		ChroRemod	COE
ENSG00000164330	1879.0	EBF1		ChroRemod	COE
ENSG00000221818	64641.0	EBF2		ChroRemod	COE
ENSG00000160113	2063.0	NR2F6		ChroRemod	COUP
ENSG00000175745	7025.0	NR2F1		ChroRemod	COUP
ENSG00000185551	7026.0	NR2F2		ChroRemod	COUP
ENSG00000083307	79977.0	GRHL2		ChroRemod	CP2
ENSG00000115112	29842.0	TFCP2L1		ChroRemod	CP2
ENSG00000134317	29841.0	GRHL1		ChroRemod	CP2
ENSG00000135457	7024.0	TFCP2		ChroRemod	CP2
ENSG00000153560	7342.0	UBP1		ChroRemod	CP2
ENSG00000158055	57822.0	GRHL3		ChroRemod	CP2
ENSG00000223399				ChroRemod	CP2
ENSG00000006047	51087.0	YBX2		ChroRemod	CSD
ENSG00000009307	7812.0	CSDE1		ChroRemod	CSD
ENSG00000060138	8531.0	CSDA		ChroRemod	CSD
ENSG00000065978	4904.0	YBX1		ChroRemod	CSD
ENSG00000131914	79727.0	LIN28A		ChroRemod	CSD
ENSG00000153048	23589.0	CARHSP1		ChroRemod	CSD
ENSG00000172346	27254.0	CSDC2		ChroRemod	CSD
ENSG00000187772	389421.0	LIN28B		ChroRemod	CSD
ENSG00000124232				ChroRemod	CSL
ENSG00000168214				ChroRemod	CSL
ENSG00000008441	4784.0	NFIX		ChroRemod	CTF/NFI
ENSG00000141905	4782.0	NFIC		ChroRemod	CTF/NFI
ENSG00000147862	4781.0	NFIB		ChroRemod	CTF/NFI
ENSG00000162599	4774.0	NFIA		ChroRemod	CTF/NFI
ENSG00000111249	23316.0	CUX2		ChroRemod	CUT
ENSG00000119547	9480.0	ONECUT2		ChroRemod	CUT
ENSG00000160967	1523.0	CUX1		ChroRemod	CUT
ENSG00000169856	3175.0	ONECUT1		ChroRemod	CUT
ENSG00000182568	6304.0	SATB1		ChroRemod	CUT
ENSG00000205922	390874.0	ONECUT3		ChroRemod	CUT
ENSG00000119042	23314.0	SATB2		ChroRemod	CUT
ENSG00000064218	58524.0	DMRT3		ChroRemod	DM
ENSG00000137090	1761.0	DMRT1		ChroRemod	DM
ENSG00000142025	63946.0	DMRTC2		ChroRemod	DM
ENSG00000142700	63950.0	DMRTA2		ChroRemod	DM
ENSG00000143006	63948.0	DMRTB1		ChroRemod	DM
ENSG00000173253	10655.0	DMRT2		ChroRemod	DM
ENSG00000176399	63951.0	DMRTA1		ChroRemod	DM
ENSG00000007968	1870.0	E2F2		ChroRemod	E2F
ENSG00000101412	1869.0	E2F1		ChroRemod	E2F
ENSG00000112242	1871.0	E2F3		ChroRemod	E2F
ENSG00000114126	7029.0	TFDP2		ChroRemod	E2F
ENSG00000129173	79733.0	E2F8		ChroRemod	E2F
ENSG00000133740	1875.0	E2F5		ChroRemod	E2F
ENSG00000165891	144455.0	E2F7		ChroRemod	E2F
ENSG00000169016	1876.0	E2F6		ChroRemod	E2F
ENSG00000183434	51270.0	TFDP3		ChroRemod	E2F
ENSG00000198176	7027.0	TFDP1		ChroRemod	E2F
ENSG00000205250	1874.0	E2F4		ChroRemod	E2F
ENSG00000025434	10062.0	NR1H3		ChroRemod	Ecdystd receptor
ENSG00000131408	7376.0	NR1H2		ChroRemod	Ecdystd receptor
ENSG00000006468	2115.0	ETV1		ChroRemod	ETS
ENSG00000010030	51513.0	ETV7		ChroRemod	ETS
ENSG00000066336	6688.0	SPI1		ChroRemod	ETS
ENSG00000102034	2000.0	ELF4		ChroRemod	ETS
ENSG00000105672	2116.0	ETV2		ChroRemod	ETS
ENSG00000105722	2077.0	ERF		ChroRemod	ETS
ENSG00000109381	1998.0	ELF2		ChroRemod	ETS
ENSG00000111145	2004.0	ELK3		ChroRemod	ETS
ENSG00000117036	2117.0	ETV3		ChroRemod	ETS
ENSG00000120690	1997.0	ELF1		ChroRemod	ETS
ENSG00000124664	25803.0	SPDEF		ChroRemod	ETS
ENSG00000126767	2002.0	ELK1		ChroRemod	ETS
ENSG00000134954	2113.0	ETS1		ChroRemod	ETS
ENSG00000135373	26298.0	EHF		ChroRemod	ETS
ENSG00000135374	2001.0	ELF5		ChroRemod	ETS
ENSG00000139083	2120.0	ETV6		ChroRemod	ETS
ENSG00000142539	6689.0	SPIB		ChroRemod	ETS
ENSG00000151702	2313.0	FLI1		ChroRemod	ETS
ENSG00000154727	2551.0	GABPA		ChroRemod	ETS
ENSG00000157554	2078.0	ERG		ChroRemod	ETS
ENSG00000157557	2114.0	ETS2		ChroRemod	ETS
ENSG00000158711	2005.0	ELK4		ChroRemod	ETS
ENSG00000163435	1999.0	ELF3		ChroRemod	ETS
ENSG00000163497	54738.0	FEV		ChroRemod	ETS
ENSG00000166211	121599.0	SPIC		ChroRemod	ETS
ENSG00000175832	2118.0	ETV4		ChroRemod	ETS
ENSG00000235187				ChroRemod	ETS
ENSG00000244405	2119.0	ETV5		ChroRemod	ETS
ENSG00000253831				ChroRemod	ETS
ENSG00000053254	1112.0	FOXN3		ChroRemod	Fork head
ENSG00000054598	2296.0	FOXC1		ChroRemod	Fork head
ENSG00000065970	55810.0	FOXJ2		ChroRemod	Fork head
ENSG00000103241	2294.0	FOXF1		ChroRemod	Fork head
ENSG00000109101	8456.0	FOXN1		ChroRemod	Fork head
ENSG00000111206	2305.0	FOXM1		ChroRemod	Fork head
ENSG00000114861	27086.0	FOXP1		ChroRemod	Fork head
ENSG00000118689	2309.0	FOXO3		ChroRemod	Fork head
ENSG00000125798	3170.0	FOXA2		ChroRemod	Fork head
ENSG00000128573	93986.0	FOXP2		ChroRemod	Fork head
ENSG00000129654	2302.0	FOXJ1		ChroRemod	Fork head
ENSG00000137166	116113.0	FOXP4		ChroRemod	Fork head
ENSG00000137273	2295.0	FOXF2		ChroRemod	Fork head
ENSG00000139445	121643.0	FOXN4		ChroRemod	Fork head
ENSG00000141568	3607.0	FOXK2		ChroRemod	Fork head
ENSG00000150907	2308.0	FOXO1		ChroRemod	Fork head
ENSG00000160973	8928.0	FOXH1		ChroRemod	Fork head
ENSG00000164379	94234.0	FOXQ1		ChroRemod	Fork head
ENSG00000164916	221937.0	FOXK1		ChroRemod	Fork head
ENSG00000168269	2299.0	FOXI1		ChroRemod	Fork head
ENSG00000170122	2298.0	FOXD4		ChroRemod	Fork head
ENSG00000170608	3171.0	FOXA3		ChroRemod	Fork head
ENSG00000170802	3344.0	FOXN2		ChroRemod	Fork head
ENSG00000171956	27023.0	FOXB1		ChroRemod	Fork head
ENSG00000176165	2290.0	FOXG1		ChroRemod	Fork head
ENSG00000176302	283150.0	FOXR1		ChroRemod	Fork head
ENSG00000176678	2300.0	FOXL1		ChroRemod	Fork head
ENSG00000176692	2303.0	FOXC2		ChroRemod	Fork head
ENSG00000178919	2304.0	FOXE1		ChroRemod	Fork head
ENSG00000179772	2307.0	FOXS1		ChroRemod	Fork head
ENSG00000183770	668.0	FOXL2		ChroRemod	Fork head
ENSG00000184481	4303.0	FOXO4		ChroRemod	Fork head
ENSG00000184492	200350.0	FOXD4L1		ChroRemod	Fork head
ENSG00000184659	349334.0	FOXD4L4		ChroRemod	Fork head
ENSG00000186564	2306.0	FOXD2		ChroRemod	Fork head
ENSG00000186766	399823.0	FOXI2		ChroRemod	Fork head
ENSG00000186790	2301.0	FOXE3		ChroRemod	Fork head
ENSG00000187140	27022.0	FOXD3		ChroRemod	Fork head
ENSG00000187559	286380.0	FOXD4L3		ChroRemod	Fork head
ENSG00000189299	139628.0	FOXR2		ChroRemod	Fork head
ENSG00000198815	22887.0	FOXJ3		ChroRemod	Fork head
ENSG00000204060	100132074.0	FOXO6		ChroRemod	Fork head
ENSG00000204612	442425.0	FOXB2		ChroRemod	Fork head
ENSG00000204779	653427.0	FOXD4L5		ChroRemod	Fork head
ENSG00000204793	653404.0	FOXD4L6		ChroRemod	Fork head
ENSG00000204828	100036519.0	FOXD4L2		ChroRemod	Fork head
ENSG00000242802	9907.0	KIAA0415		ChroRemod	Fork head
ENSG00000129514	3169.0	FOXA1		ChroRemod	Fork head
ENSG00000049768	50943.0	FOXP3		ChroRemod	Fork head
ENSG00000124827	9247.0	GCM2		ChroRemod	GCM
ENSG00000137270	8521.0	GCM1		ChroRemod	GCM
ENSG00000113580	2908.0	NR3C1		ChroRemod	GCR
ENSG00000006704	9569.0	GTF2IRD1		ChroRemod	GTF2I
ENSG00000077809	2969.0	GTF2I		ChroRemod	GTF2I
ENSG00000174428	389524.0	GTF2IRD2B		ChroRemod	GTF2I
ENSG00000187721				ChroRemod	GTF2I
ENSG00000196275	84163.0	GTF2IRD2		ChroRemod	GTF2I
ENSG00000005513	30812.0	SOX8		ChroRemod	HMG
ENSG00000039600	11063.0	SOX30		ChroRemod	HMG
ENSG00000064933	5378.0	PMS1		ChroRemod	HMG
ENSG00000079432	23152.0	CIC		ChroRemod	HMG
ENSG00000081059	6932.0	TCF7		ChroRemod	HMG
ENSG00000092203	9878.0	TOX4		ChroRemod	HMG
ENSG00000100146	6663.0	SOX10		ChroRemod	HMG
ENSG00000100281	10042.0	HMGXB4		ChroRemod	HMG
ENSG00000105856	26959.0	HBP1		ChroRemod	HMG
ENSG00000108064	7019.0	TFAM		ChroRemod	HMG
ENSG00000108312	7343.0	UBTF		ChroRemod	HMG
